ID,title,release_year,genres,rating
8907,kedma,2003,"['Art House', 'International', 'Drama']",31.0
8908,the keep,1983,"['Horror', 'Mystery', 'Suspense']",40.0
8909,keep your right up,2001,"['Art House', 'International', 'Comedy', 'Drama']",33.0
8910,keep on keepin,2014,"['Documentary', 'Musical', 'Performing Arts']",98.0
8911,keep the lights on,2012,"['Drama', 'Gay', 'Lesbian']",89.0
8912,keep the river on your right,2000,"['Documentary', 'Special Interest']",78.0
8913,keeping the faith,2016,"['Comedy', 'Romance']",69.0
8914,keeping up with the joneses,2016,['Comedy'],20.0
8915,keeping up with the steins,2006,['Comedy'],37.0
8916,kelly cal,2014,"['Comedy', 'Drama']",71.0
8917,kelly s heroes,1970,"['Action', 'Adventure', 'Classics', 'Comedy', 'Drama']",78.0
8919,the kennel murder case,1933,"['Action', 'Adventure', 'Classics', 'Drama', 'Mystery', 'Suspense']",83.0
8920,kenny chesney summer in 3d,2010,"['Musical', 'Performing Arts', 'Special Interest']",57.0
8921,the kentuckian,1955,"['Classics', 'Drama', 'Western']",14.0
8922,the kentucky fried movie,1977,"['Comedy', 'Cult Movies']",81.0
8923,kepler s dream,2017,"['Drama', 'Kids', 'Family']",56.0
8924,kes,1969,"['Art House', 'International', 'Classics', 'Drama']",100.0
8925,kettle of fish,2006,"['Comedy', 'Drama']",18.0
8926,kevin hart irresponsible,2019,['Comedy'],100.0
8927,kevin hart laugh at my pain,2015,"['Comedy', 'Musical', 'Performing Arts', 'Special Interest']",71.0
8928,kevin hart let me explain,2013,"['Comedy', 'Documentary', 'Musical', 'Performing Arts']",61.0
8929,kevin hart what now,2016,['Comedy'],76.0
8930,kevin hart s guide to black history,2020,"['Comedy', 'Kids', 'Family']",80.0
8931,key largo,1948,"['Classics', 'Drama', 'Mystery', 'Suspense']",97.0
8932,keyhole,2012,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense']",68.0
8933,khakee,2004,"['Art House', 'International', 'Drama']",100.0
8934,khartoum,1966,"['Action', 'Adventure', 'Classics', 'Drama']",100.0
8935,khatta meetha,2010,['Romance'],17.0
8936,khodorkovsky,2011,"['Documentary', 'Special Interest']",90.0
8937,khumba,2013,"['Action', 'Adventure', 'Animation', 'Kids', 'Family']",44.0
8938,khyi rgan,2017,"['Documentary', 'Drama']",100.0
8939,kick ass 2,2013,"['Action', 'Adventure', 'Comedy']",32.0
8940,kickboxer 2 the road back,1990,"['Action', 'Adventure']",20.0
8941,kickboxer retaliation,2018,"['Action', 'Adventure', 'Drama']",92.0
8942,kickboxer vengeance,2016,"['Action', 'Adventure', 'Drama']",39.0
8943,kicking screaming,2005,"['Comedy', 'Kids', 'Family']",41.0
8944,kicking it,2008,"['Documentary', 'Drama', 'Special Interest', 'Sports', 'Fitness']",53.0
8945,kicks,2016,"['Action', 'Adventure', 'Drama']",87.0
8946,kid cannabis,2014,['Drama'],71.0
8947,a kid in king arthur s court,1995,"['Action', 'Adventure', 'Comedy', 'Kids', 'Family', 'Science Fiction', 'Fantasy']",5.0
8948,the kid stays in picture,2002,"['Documentary', 'Drama', 'Special Interest', 'Television']",91.0
8949,kidnap,2017,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",36.0
8950,kidnapped,2011,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense']",44.0
8951,kidnapping mr heineken,2015,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",19.0
8952,kids for cash,2014,"['Documentary', 'Drama', 'Special Interest']",92.0
8953,kika,2016,"['Art House', 'International', 'Comedy', 'Drama']",60.0
8954,kiki,2017,['Documentary'],82.0
8955,kiki s delivery service,1989,"['Action', 'Adventure', 'Animation', 'Kids', 'Family', 'Science Fiction', 'Fantasy']",98.0
8956,kikujiro,2013,"['Art House', 'International', 'Comedy', 'Drama']",61.0
8957,kilimanjaro to the roof of africa,2002,"['Documentary', 'Special Interest']",90.0
8958,kill bill volume 1,2003,"['Action', 'Adventure', 'Mystery', 'Suspense']",85.0
8959,kill bill volume 2,2004,"['Action', 'Adventure', 'Comedy', 'Drama']",84.0
8960,kill command,2016,"['Action', 'Adventure', 'Drama', 'Science Fiction', 'Fantasy']",75.0
8961,kill list,2016,"['Horror', 'Mystery', 'Suspense']",78.0
8962,kill me three times,2015,"['Mystery', 'Suspense']",16.0
8963,kill order,2018,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",25.0
8964,kill ratio,2016,"['Action', 'Adventure', 'Drama']",0.0
8965,kill switch,2017,"['Drama', 'Science Fiction', 'Fantasy']",9.0
8966,kill the irishman,2011,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",62.0
8967,kill the messenger,2014,"['Drama', 'Mystery', 'Suspense']",77.0
8968,kill the monsters,2020,"['Comedy', 'Drama', 'Gay', 'Lesbian']",100.0
8969,kill the poor,2006,"['Art House', 'International', 'Comedy', 'Drama']",25.0
8970,kill your darlings,2013,"['Drama', 'Mystery', 'Suspense', 'Romance']",77.0
8971,kill your friends,2016,"['Comedy', 'Drama', 'Mystery', 'Suspense']",23.0
8972,kill zone 2,2016,"['Action', 'Adventure', 'Art House', 'International', 'Drama', 'Mystery', 'Suspense']",100.0
8973,killer bees,2018,['Documentary'],80.0
8974,killer elite,2011,"['Action', 'Adventure', 'Mystery', 'Suspense']",27.0
8975,the killer is loose,1956,"['Classics', 'Drama', 'Mystery', 'Suspense']",60.0
8976,killer joe,2012,"['Comedy', 'Mystery', 'Suspense']",79.0
8977,killer kate,2018,['Horror'],71.0
8978,killer klowns from outer space,1988,"['Comedy', 'Horror', 'Science Fiction', 'Fantasy']",75.0
8979,killer me,2001,"['Art House', 'International', 'Drama', 'Horror', 'Mystery', 'Suspense']",50.0
8980,the killer shrews,1959,"['Drama', 'Horror', 'Science Fiction', 'Fantasy']",50.0
8981,killerman,2019,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",26.0
8982,killers,2010,"['Action', 'Adventure', 'Comedy', 'Romance']",10.0
8983,killers,2015,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",73.0
8984,killers anonymous,2019,"['Action', 'Adventure', 'Mystery', 'Suspense']",0.0
8985,killer s kiss,1955,"['Classics', 'Drama', 'Mystery', 'Suspense']",86.0
8986,the killing,1956,"['Drama', 'Mystery', 'Suspense']",98.0
8987,killing bono,2011,"['Art House', 'International', 'Comedy']",56.0
8988,the killing fields,1984,"['Art House', 'International', 'Drama']",93.0
8989,killing for love,2017,"['Art House', 'International', 'Documentary']",100.0
8990,killing ground,2017,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense']",75.0
8991,killing gunther,2017,"['Action', 'Adventure', 'Comedy']",48.0
8992,killing jesus,2015,['Documentary'],43.0
8993,killing kennedy,2015,['Drama'],56.0
8994,killing me softly,2003,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense', 'Romance']",0.0
8995,the killing of a chinese bookie,1976,['Drama'],79.0
8996,killing season,2013,"['Mystery', 'Suspense']",10.0
8997,killing them safely,2015,['Documentary'],91.0
8998,killing them softly,2012,"['Comedy', 'Drama', 'Mystery', 'Suspense']",73.0
8999,killing zoe,1994,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",36.0
9000,killshot,2008,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",33.0
9001,kim,1951,"['Action', 'Adventure', 'Classics', 'Drama', 'Kids', 'Family']",78.0
9002,kin,2018,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",34.0
9003,kind hearts and coronets,1949,"['Classics', 'Comedy', 'Drama']",100.0
9004,kindergarten cop,1990,"['Action', 'Adventure', 'Comedy', 'Cult Movies', 'Mystery', 'Suspense']",51.0
9005,kindergarten cop 2,2016,['Comedy'],29.0
9006,king and country,1965,['Drama'],86.0
9007,king arthur legend of the sword,2017,"['Action', 'Adventure', 'Drama']",30.0
9008,king charles iii on masterpiece,2017,['Drama'],100.0
9009,king cobra,2016,['Drama'],49.0
9010,king creole,1958,"['Classics', 'Drama', 'Musical', 'Performing Arts']",100.0
9011,king david,1985,"['Art House', 'International', 'Classics', 'Drama']",8.0
9012,king georges,2016,['Documentary'],100.0
9013,king in the wilderness,2018,['Documentary'],100.0
9014,king jack,2016,"['Action', 'Adventure', 'Drama']",94.0
9015,king kong,2005,"['Action', 'Adventure']",84.0
9016,king of california,2007,"['Art House', 'International', 'Comedy', 'Drama']",63.0
9017,king of devil s island,2011,"['Action', 'Adventure', 'Art House', 'International', 'Drama']",94.0
9018,king of hearts,1967,"['Classics', 'Comedy']",89.0
9019,the king of kong a fistful quarters,2007,"['Documentary', 'Special Interest', 'Sports', 'Fitness']",97.0
9020,the king of marvin gardens,1972,"['Classics', 'Drama', 'Mystery', 'Suspense']",69.0
9021,king of new york,1990,"['Action', 'Adventure', 'Drama']",73.0
9023,king of the gypsies,1978,['Drama'],86.0
9024,king of thieves,2019,['Drama'],34.0
9025,king ralph,1991,['Comedy'],27.0
9026,kingdom come,2001,"['Comedy', 'Drama']",28.0
9027,kingdom of heaven,2005,"['Action', 'Adventure', 'Classics', 'Drama']",39.0
9028,kingdom of us,2017,['Documentary'],100.0
9029,kings,2018,"['Drama', 'Mystery', 'Suspense']",13.0
9030,kings of pastry,2010,"['Documentary', 'Special Interest']",86.0
9031,kings of the evening,2010,['Drama'],73.0
9032,king s ransom,2005,['Comedy'],2.0
9033,kings row,1942,"['Classics', 'Drama', 'Mystery', 'Suspense', 'Romance']",100.0
9034,kingsglaive final fantasy xv,2016,"['Action', 'Adventure', 'Animation', 'Art House', 'International', 'Drama']",12.0
9035,kingsman the golden circle,2017,"['Action', 'Adventure', 'Comedy']",51.0
9036,kingsman the secret service,2015,"['Mystery', 'Suspense']",74.0
9037,kink,2014,"['Documentary', 'Special Interest']",88.0
9038,kinky boots,2006,"['Comedy', 'Drama']",56.0
9039,kinsey,2004,['Drama'],90.0
9040,kirk cameron s saving christmas,2014,"['Kids', 'Family']",0.0
9041,winter sleep,2014,['Drama'],87.0
9042,kiss me kate,1953,"['Classics', 'Comedy', 'Musical', 'Performing Arts']",91.0
9043,kiss the bride,2002,"['Comedy', 'Drama']",33.0
9044,kiss bang,2005,"['Comedy', 'Drama', 'Romance']",86.0
9045,kiss me again,2017,"['Comedy', 'Drama']",0.0
9046,kiss me stupid,1964,"['Classics', 'Comedy', 'Romance']",73.0
9047,kiss of the damned,2013,"['Drama', 'Horror']",60.0
9048,kiss of the dragon,2001,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",52.0
9049,kiss of the spider woman,1985,"['Art House', 'International', 'Drama']",87.0
9050,kiss of the vampire,1963,"['Classics', 'Drama', 'Horror']",88.0
9051,kiss the bride,2008,"['Comedy', 'Romance', 'Gay', 'Lesbian']",38.0
9052,kiss the girls,1997,"['Drama', 'Mystery', 'Suspense']",31.0
9053,kiss the water,2017,"['Documentary', 'Special Interest']",87.0
9054,kisses and caroms,2006,['Comedy'],40.0
9055,kissing jessica stein,2002,"['Comedy', 'Romance']",83.0
9056,kit kittredge an american girl,2008,"['Comedy', 'Drama', 'Kids', 'Family']",80.0
9057,soul kitchen,2010,['Comedy'],73.0
9058,kitchen stories,2004,"['Art House', 'International', 'Comedy', 'Drama']",91.0
9059,kite,2014,"['Action', 'Adventure']",0.0
9060,the kite runner,2007,['Drama'],65.0
9061,kites,2010,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense', 'Romance']",72.0
9062,kitty foyle,1940,"['Classics', 'Drama', 'Romance']",80.0
9063,the klansman,1974,"['Classics', 'Drama', 'Mystery', 'Suspense']",22.0
9064,klaus,2019,"['Animation', 'Comedy', 'Kids', 'Family', 'Science Fiction', 'Fantasy']",94.0
9065,klitschko,2011,"['Documentary', 'Sports', 'Fitness']",84.0
9066,the trap,2007,"['Art House', 'International', 'Comedy', 'Drama', 'Mystery', 'Suspense']",60.0
9067,klovn the movie,2012,['Comedy'],73.0
9068,klown forever,2016,"['Art House', 'International', 'Comedy', 'Drama']",59.0
9069,klute,1971,"['Classics', 'Drama', 'Mystery', 'Suspense', 'Romance']",93.0
9070,knife in the water,1962,"['Art House', 'International', 'Drama']",100.0
9071,knife fight,2013,"['Comedy', 'Drama']",28.0
9072,knight day,2010,"['Action', 'Adventure', 'Comedy']",52.0
9073,knight of cups,2016,"['Drama', 'Romance']",47.0
9074,knightriders,1981,"['Action', 'Adventure', 'Drama']",77.0
9075,knights of badassdom,2014,"['Action', 'Adventure', 'Comedy', 'Horror', 'Science Fiction', 'Fantasy']",63.0
9076,knights of the round table,1954,"['Action', 'Adventure', 'Classics', 'Drama']",67.0
9077,a knight s tale,2001,"['Action', 'Adventure', 'Drama', 'Romance']",59.0
9078,knives and skin,2019,['Drama'],68.0
9079,knives out,2019,"['Drama', 'Mystery', 'Suspense']",97.0
9080,knock down the house,2019,['Documentary'],99.0
9081,knock,2015,"['Drama', 'Horror', 'Mystery', 'Suspense']",37.0
9082,knock off,1998,"['Action', 'Adventure', 'Art House', 'International']",8.0
9083,knockaround guys,2002,"['Action', 'Adventure', 'Comedy', 'Drama']",21.0
9084,knocked up,2007,"['Comedy', 'Romance']",90.0
9085,know how,2015,"['Drama', 'Musical', 'Performing Arts']",50.0
9086,knowing,2009,"['Drama', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",33.0
9087,knuckle,2011,"['Art House', 'International', 'Documentary', 'Drama']",93.0
9088,knuckleball,2016,"['Documentary', 'Sports', 'Fitness']",94.0
9089,knucklehead,2010,"['Comedy', 'Drama']",10.0
9090,knute rockne all american,1940,"['Classics', 'Drama']",88.0
9091,koch,2013,"['Documentary', 'Special Interest']",90.0
9092,kodachrome,2018,['Drama'],70.0
9093,koi mil gaya,2003,"['Art House', 'International', 'Drama', 'Science Fiction', 'Fantasy']",75.0
9094,kolobos,1999,['Horror'],60.0
9095,kolya,1997,"['Art House', 'International', 'Comedy', 'Drama']",96.0
9096,kon tiki,2013,['Drama'],81.0
9097,kong skull island,2017,"['Action', 'Adventure', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",75.0
9098,control,2005,"['Action', 'Adventure', 'Art House', 'International', 'Drama', 'Mystery', 'Suspense']",82.0
9099,korengal,2014,"['Documentary', 'Special Interest']",86.0
9100,korkoro,2011,"['Art House', 'International', 'Drama']",75.0
9101,koyaanisqatsi life out of balance,1983,"['Documentary', 'Special Interest']",90.0
9102,k pax,2001,"['Comedy', 'Drama', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",42.0
9103,kramer vs,1979,['Drama'],88.0
9104,krampus,2015,['Horror'],66.0
9105,the krays,2018,"['Action', 'Adventure', 'Drama']",81.0
9106,the kreutzer sonata,2009,"['Drama', 'Mystery', 'Suspense']",56.0
9107,die nibelungen kriemhilds rache,1924,"['Drama', 'Science Fiction', 'Fantasy']",83.0
9108,krippendorf s tribe,1998,"['Comedy', 'Kids', 'Family']",16.0
9109,kris,1946,"['Art House', 'International', 'Drama']",40.0
9110,kronk s new groove,2005,"['Animation', 'Kids', 'Family']",0.0
9111,krrish,2006,"['Action', 'Adventure', 'Art House', 'International', 'Drama']",88.0
9112,krrish 3,2013,"['Action', 'Adventure', 'Art House', 'International', 'Science Fiction', 'Fantasy', 'Romance']",71.0
9113,krull,1983,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",32.0
9114,krush groove,1985,"['Drama', 'Musical', 'Performing Arts']",43.0
9115,krystal,2018,"['Comedy', 'Drama']",14.0
9116,kubo and the two strings,2016,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Fantasy']",97.0
9117,kuffs,2015,"['Action', 'Adventure', 'Comedy']",28.0
9118,kull the conqueror,1997,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",25.0
9119,kumare,2012,"['Documentary', 'Drama', 'Special Interest']",60.0
9120,kumiko the treasure hunter,2015,['Drama'],88.0
9121,kundo age of the rampant,2014,"['Action', 'Adventure']",82.0
9122,kung fu hustle,2005,"['Action', 'Adventure', 'Art House', 'International', 'Comedy', 'Drama', 'Romance']",90.0
9123,kung fu killer,2015,"['Action', 'Adventure', 'Art House', 'International', 'Mystery', 'Suspense']",75.0
9124,kung fu panda,2008,"['Action', 'Adventure', 'Animation', 'Kids', 'Family']",87.0
9125,kung fu panda 3,2016,['Animation'],87.0
9126,kung fu panda 2,2011,"['Action', 'Adventure', 'Animation', 'Comedy', 'Kids', 'Family']",81.0
9127,kung fu yoga,2017,"['Action', 'Adventure', 'Comedy']",24.0
9128,kung pow enter the fist,2015,"['Action', 'Adventure', 'Comedy']",13.0
9129,kurt courtney,1998,"['Documentary', 'Musical', 'Performing Arts', 'Special Interest']",62.0
9130,kurt cobain about a son,2007,"['Documentary', 'Musical', 'Performing Arts']",74.0
9131,kurt cobain montage of heck,2015,['Documentary'],97.0
9132,kaidan kwaidan,1964,"['Art House', 'International', 'Drama', 'Horror', 'Science Fiction', 'Fantasy', 'Special Interest', 'Romance']",90.0
9133,kwik stop,2001,"['Comedy', 'Drama', 'Romance']",100.0
9134,kyun ho gaya na,2004,"['Art House', 'International', 'Comedy', 'Drama']",80.0
9135,the confession,1970,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense']",100.0
9136,l iceberg,2005,"['Art House', 'International', 'Comedy']",69.0
9137,the double hour,2011,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense']",82.0
9138,la bamba,1987,"['Drama', 'Musical', 'Performing Arts']",91.0
9139,la belle endormie,2011,"['Art House', 'International', 'Drama']",74.0
9140,la belle noiseuse,1991,"['Art House', 'International', 'Drama']",100.0
9141,la bete humaine judas was a woman,1938,"['Art House', 'International', 'Drama']",93.0
9142,la cage aux folles,1979,"['Art House', 'International', 'Comedy']",95.0
9143,la cage aux folles ii,1981,"['Art House', 'International', 'Comedy']",60.0
9144,la cara oculta,2012,"['Art House', 'International', 'Mystery', 'Suspense']",80.0
9145,the blue room,2014,"['Drama', 'Mystery', 'Suspense']",90.0
9146,la chevre the goat,1981,"['Action', 'Adventure', 'Art House', 'International', 'Comedy']",50.0
9147,la chinoise,1968,"['Art House', 'International', 'Comedy', 'Drama']",95.0
9148,la cienaga,2001,"['Art House', 'International', 'Comedy', 'Drama']",88.0
9149,l a confidential,1997,"['Drama', 'Mystery', 'Suspense']",99.0
9150,the lady in car with glasses and a gun,2015,"['Art House', 'International', 'Mystery', 'Suspense']",80.0
9151,la delicatesse,2012,"['Art House', 'International', 'Comedy', 'Drama', 'Romance']",62.0
9152,la fee,2012,"['Art House', 'International', 'Comedy', 'Drama']",90.0
9153,la femme nikita,1990,"['Action', 'Adventure', 'Art House', 'International', 'Drama', 'Mystery', 'Suspense', 'Romance']",88.0
9154,la france,2008,['Drama'],94.0
9155,la grande illusion,1938,"['Art House', 'International', 'Classics', 'Drama']",97.0
9156,la haine,1996,"['Art House', 'International', 'Drama']",100.0
9157,la land,2016,"['Comedy', 'Drama', 'Musical', 'Performing Arts']",91.0
9158,the legend of chupacabras,2016,"['Action', 'Adventure', 'Animation', 'Horror', 'Kids', 'Family']",25.0
9159,la maison de radio,2013,"['Documentary', 'Special Interest']",62.0
9160,la mujer de mi hermano,2006,"['Art House', 'International', 'Drama', 'Special Interest']",20.0
9161,la nouvelle guerre des boutons,2012,"['Action', 'Adventure', 'Art House', 'International']",25.0
9162,la petite lili,2004,"['Art House', 'International', 'Drama', 'Romance']",66.0
9163,la princesse de montpensier,2011,"['Action', 'Adventure', 'Art House', 'International', 'Drama']",85.0
9164,la promesse,1996,"['Art House', 'International', 'Drama']",95.0
9165,la religieuse,2016,['Drama'],64.0
9166,la sapienza,2015,['Drama'],88.0
9167,la scorta,1994,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense']",57.0
9168,la sierra,2005,"['Art House', 'International', 'Documentary', 'Drama', 'Special Interest']",100.0
9169,l a slasher,2015,"['Comedy', 'Science Fiction', 'Fantasy']",0.0
9170,l a story,1991,['Comedy'],94.0
9171,la terra trema,1948,"['Art House', 'International', 'Drama']",90.0
9172,la tete en friche,2011,"['Art House', 'International', 'Comedy', 'Drama']",85.0
9173,la vie en rose,2007,"['Art House', 'International', 'Drama']",74.0
9174,labor day,2014,"['Drama', 'Romance']",35.0
9175,labyrinth,1986,"['Action', 'Adventure', 'Cult Movies', 'Kids', 'Family', 'Science Fiction', 'Fantasy']",72.0
9176,ladder 49,2004,"['Action', 'Adventure', 'Drama']",41.0
9177,ladies and gentlemen the fabulous stains,1981,"['Art House', 'International', 'Comedy', 'Drama', 'Musical', 'Performing Arts']",64.0
9178,ladies in black,2019,"['Art House', 'International', 'Comedy', 'Drama']",88.0
9179,ladies in lavender,2005,"['Comedy', 'Drama']",64.0
9180,ladron que roba a,2007,"['Action', 'Adventure', 'Drama']",66.0
9181,lady and the tramp,1955,"['Animation', 'Drama', 'Kids', 'Family']",93.0
9182,lady and the tramp ii scamp s adventure,2000,"['Animation', 'Kids', 'Family']",45.0
9183,lady bird,2017,"['Comedy', 'Drama']",99.0
9184,the lady eve,1941,"['Classics', 'Comedy', 'Romance']",100.0
9185,lady in a cage,1964,"['Classics', 'Drama', 'Mystery', 'Suspense']",20.0
9186,lady in the lake,2012,"['Classics', 'Drama', 'Mystery', 'Suspense']",60.0
9187,lady in the water,2006,"['Drama', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",25.0
9188,lady in white,1988,"['Horror', 'Mystery', 'Suspense']",69.0
9189,lady j,2019,['Drama'],83.0
9190,lady jane,1986,['Drama'],56.0
9191,lady l,1965,['Comedy'],29.0
9192,lady macbeth,2017,"['Art House', 'International', 'Drama']",88.0
9193,lady on a train,1945,"['Classics', 'Comedy', 'Drama', 'Mystery', 'Suspense']",71.0
9194,lady snowblood,2005,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense']",100.0
9195,ladybugs,1992,"['Comedy', 'Kids', 'Family']",12.0
9196,ladyhawke,1985,"['Action', 'Adventure', 'Kids', 'Family', 'Science Fiction', 'Fantasy', 'Romance']",67.0
9197,the ladykillers,2004,"['Comedy', 'Drama']",54.0
9198,ladyworld,2019,"['Drama', 'Mystery', 'Suspense']",52.0
9199,lagaan once upon a time in india,2001,"['Art House', 'International', 'Comedy', 'Drama', 'Musical', 'Performing Arts']",95.0
9200,lagerfeld confidential,2007,"['Documentary', 'Special Interest']",43.0
9201,laggies,2014,['Drama'],65.0
9202,the lair of white worm,1988,"['Art House', 'International', 'Horror']",67.0
9203,lake city,2008,"['Drama', 'Mystery', 'Suspense']",12.0
9204,the lake house,2006,"['Drama', 'Romance']",35.0
9205,lake michigan monster,2020,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",84.0
9206,lake of fire,2007,"['Documentary', 'Special Interest']",94.0
9207,lake placid,2017,"['Action', 'Adventure', 'Comedy', 'Horror', 'Mystery', 'Suspense']",47.0
9208,lake tahoe,2008,"['Art House', 'International', 'Comedy', 'Drama']",84.0
9209,lakeboat,2000,"['Art House', 'International', 'Comedy', 'Drama']",83.0
9210,lamb,2016,['Drama'],82.0
9211,lamb of god s as the palaces burn,2014,"['Documentary', 'Musical', 'Performing Arts', 'Special Interest']",81.0
9212,lambert stamp,2015,"['Documentary', 'Special Interest']",89.0
9213,land ho,2014,"['Action', 'Adventure', 'Comedy']",82.0
9214,land of mine,2017,"['Art House', 'International', 'Drama']",92.0
9215,land of silence and darkness,1973,"['Art House', 'International', 'Documentary', 'Special Interest']",83.0
9216,land of the dead,2005,"['Action', 'Adventure', 'Drama', 'Horror', 'Mystery', 'Suspense']",74.0
9217,land of the pharaohs,1955,"['Action', 'Adventure', 'Classics', 'Drama']",78.0
9218,landline,2017,['Comedy'],74.0
9219,lansdown,2002,"['Action', 'Adventure', 'Comedy', 'Drama', 'Mystery', 'Suspense']",38.0
9220,lansky,1998,"['Drama', 'Mystery', 'Suspense']",40.0
9221,lantana,2002,"['Drama', 'Mystery', 'Suspense']",90.0
9222,lara croft tomb raider,2001,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",20.0
9223,lara croft tomb raider the cradle of life,2003,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",24.0
9224,the laramie project,2002,['Drama'],92.0
9225,l argent,1983,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense']",97.0
9226,larger than life,1996,"['Comedy', 'Kids', 'Family']",11.0
9227,heartbreaker,2010,"['Art House', 'International', 'Comedy', 'Romance']",68.0
9228,larry crowne,2011,"['Comedy', 'Drama']",37.0
9229,larry the cable guy health inspector,2006,['Comedy'],5.0
9230,lassie,2006,"['Action', 'Adventure', 'Kids', 'Family']",93.0
9231,lassie come home,1943,"['Action', 'Adventure', 'Classics', 'Drama', 'Kids', 'Family']",94.0
9232,lassiter,1984,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",71.0
9233,lasso,2018,['Horror'],67.0
9234,last action hero,1993,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Fantasy']",38.0
9235,the last airbender,2010,"['Action', 'Adventure', 'Kids', 'Family', 'Science Fiction', 'Fantasy']",5.0
9236,the last boy scout,1991,"['Action', 'Adventure', 'Drama']",47.0
9237,last call at the oasis,2012,['Documentary'],81.0
9238,the last castle,2001,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",52.0
9239,last chance harvey,2009,"['Drama', 'Romance']",71.0
9240,last day of summer,2010,"['Comedy', 'Drama']",17.0
9241,last days,2005,"['Drama', 'Musical', 'Performing Arts']",58.0
9242,last days here,2012,"['Documentary', 'Musical', 'Performing Arts', 'Special Interest']",86.0
9243,last days in the desert,2016,"['Action', 'Adventure', 'Drama']",76.0
9244,last days in vietnam,2014,"['Documentary', 'Special Interest']",95.0
9245,last days of disco,1998,"['Art House', 'International', 'Comedy', 'Drama', 'Romance']",73.0
9246,the last detail,1973,"['Classics', 'Comedy', 'Drama']",89.0
9247,the last emperor,1987,"['Classics', 'Drama']",89.0
9248,the last exorcism,2010,"['Horror', 'Mystery', 'Suspense']",72.0
9249,last flag flying,2017,"['Comedy', 'Drama']",78.0
9250,the last flight of noah s ark,1980,"['Action', 'Adventure', 'Kids', 'Family']",40.0
9251,last hijack,2014,"['Animation', 'Documentary', 'Special Interest']",94.0
9252,last holiday,1950,"['Classics', 'Comedy', 'Drama']",100.0
9253,last holiday,2006,"['Action', 'Adventure', 'Comedy', 'Drama']",56.0
9254,the last house on left,1972,"['Classics', 'Cult Movies', 'Horror']",62.0
9255,the last hurrah,1958,"['Classics', 'Documentary', 'Drama']",86.0
9256,the last king of scotland,2006,['Drama'],87.0
9257,the last kiss,2006,"['Comedy', 'Drama', 'Romance']",46.0
9258,last knights,2015,"['Action', 'Adventure']",16.0
9259,the last legion,2007,"['Action', 'Adventure', 'Classics', 'Drama']",15.0
9260,last love,2013,"['Comedy', 'Drama']",31.0
9261,last man standing,1996,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",37.0
9262,last men in aleppo,2017,"['Art House', 'International', 'Documentary']",97.0
9263,the last mogul,2005,"['Documentary', 'Television']",81.0
9264,the last new yorker,2010,['Drama'],36.0
9265,the last of sheila,1973,"['Action', 'Adventure', 'Classics', 'Drama', 'Mystery', 'Suspense']",86.0
9266,last of the red hot lovers,1972,['Comedy'],33.0
9267,last ounce of courage,2012,['Drama'],0.0
9268,last passenger,2016,"['Action', 'Adventure', 'Mystery', 'Suspense']",85.0
9269,the last picture show,1971,"['Classics', 'Drama']",100.0
9270,last rampage,2017,['Drama'],64.0
9271,the last samurai,2003,"['Action', 'Adventure', 'Drama']",66.0
9272,last shift,2015,"['Horror', 'Mystery', 'Suspense']",100.0
9273,the last sin eater,2007,['Drama'],21.0
9274,the last stand,2013,"['Action', 'Adventure', 'Mystery', 'Suspense']",61.0
