ID,title,release_year,genres,rating
1649,the last king of scotland,2006,"['Biography', 'Drama', 'History']",7.6
1650,dead silence,2007,"['Horror', 'Mystery', 'Thriller']",6.1
1651,australia,2008,"['Adventure', 'Drama', 'Romance']",6.6
1652,the equalizer,2014,"['Action', 'Crime', 'Thriller']",7.2
1653,john tucker must die,2006,"['Comedy', 'Romance']",5.7
1654,land of the lost,2009,"['Action', 'Adventure', 'Comedy']",5.3
1655,el laberinto del fauno,2006,"['Drama', 'Fantasy', 'War']",8.2
1656,perfect stranger,2007,"['Crime', 'Mystery', 'Thriller']",5.7
1657,nacho libre,2006,"['Comedy', 'Family', 'Sport']",5.9
1658,scoop,2006,"['Comedy', 'Crime', 'Fantasy']",6.6
1659,the holiday,2006,"['Comedy', 'Romance']",6.9
1660,captain america the first avenger,2011,"['Action', 'Adventure', 'Sci-Fi']",6.9
1661,the devil wears prada,2006,"['Comedy', 'Drama']",6.9
1662,sin city a dame to kill for,2014,"['Action', 'Crime', 'Thriller']",6.5
1663,x men origins wolverine,2009,"['Action', 'Sci-Fi']",6.5
1664,in the name of king a dungeon siege tale,2007,"['Action', 'Adventure', 'Fantasy']",3.8
1665,the fall,2006,"['Adventure', 'Drama', 'Fantasy']",7.8
1666,enchanted,2007,"['Adventure', 'Animation', 'Comedy']",7.1
1667,black snake moan,2006,"['Drama', 'Music']",6.9
1668,grindhouse,2007,"['Action', 'Horror', 'Thriller']",7.5
1669,outlander,2008,"['Action', 'Adventure', 'Sci-Fi']",6.2
1670,rambo,2008,"['Action', 'Adventure', 'Thriller']",7.0
1671,rescue dawn,2006,"['Adventure', 'Biography', 'War']",7.3
1672,the simpsons movie,2007,"['Adventure', 'Animation', 'Comedy']",7.3
1673,step up,2006,"['Crime', 'Drama', 'Music']",6.5
1674,you me and dupree,2006,"['Comedy', 'Romance']",5.6
1675,28 weeks later,2007,"['Horror', 'Sci-Fi']",6.9
1676,the fast and furious tokyo drift,2006,"['Action', 'Crime', 'Thriller']",6.0
1677,freedom writers,2007,"['Biography', 'Crime', 'Drama']",7.6
1678,piranha 3d,2010,"['Comedy', 'Horror']",5.5
1679,national treasure book of secrets,2007,"['Action', 'Adventure', 'Mystery']",6.5
1680,hitman,2007,"['Action', 'Crime', 'Thriller']",6.2
1681,michael clayton,2007,"['Crime', 'Drama', 'Mystery']",7.2
1682,notes on a scandal,2006,"['Crime', 'Drama', 'Romance']",7.4
1683,push,2009,"['Action', 'Sci-Fi', 'Thriller']",6.1
1684,shoot em up,2007,"['Action', 'Comedy', 'Thriller']",6.6
1685,my super ex girlfriend,2006,"['Comedy', 'Romance', 'Sci-Fi']",5.2
1686,date movie,2006,"['Comedy', 'Romance']",2.8
1687,the omen,2006,"['Drama', 'Fantasy', 'Horror']",5.5
1688,max payne,2008,"['Action', 'Crime', 'Drama']",5.3
1689,the other boleyn girl,2008,"['Biography', 'Drama', 'History']",6.7
1690,juno,2007,"['Comedy', 'Drama']",7.5
1691,half nelson,2006,['Drama'],7.1
1692,the dark knight,2008,"['Action', 'Crime', 'Drama']",9.0
1693,there will be blood,2007,['Drama'],8.2
1694,world trade center,2006,"['Drama', 'History', 'Thriller']",6.0
1695,ex machina,2014,"['Drama', 'Sci-Fi', 'Thriller']",7.7
1696,tower heist,2011,"['Action', 'Comedy', 'Crime']",6.2
1697,9,2009,"['Action', 'Adventure', 'Animation']",7.0
1698,apocalypto,2006,"['Action', 'Adventure', 'Drama']",7.8
1699,charlie wilson s war,2007,"['Biography', 'Comedy', 'Drama']",7.0
1700,penelope,2006,"['Comedy', 'Fantasy', 'Romance']",6.7
1701,the smurfs,2011,"['Adventure', 'Comedy', 'Family']",5.4
1702,the mechanic,2011,"['Action', 'Crime', 'Thriller']",6.5
1703,prince of persia the sands time,2010,"['Action', 'Adventure', 'Fantasy']",6.6
1704,state of play,2009,"['Crime', 'Drama', 'Mystery']",7.1
1705,united 93,2006,"['Action', 'Drama', 'History']",7.6
1706,hail caesar,2016,"['Comedy', 'Drama', 'Mystery']",6.3
1707,smokin aces,2006,"['Action', 'Comedy', 'Crime']",6.6
1708,the covenant,2006,"['Action', 'Adventure', 'Fantasy']",5.2
1709,the brave one,2007,"['Action', 'Crime', 'Drama']",6.7
1710,norbit,2007,"['Comedy', 'Romance']",4.2
1711,premonition,2007,"['Drama', 'Fantasy', 'Mystery']",5.9
1712,unstoppable,2010,"['Action', 'Thriller']",6.8
1713,wristcutters a love story,2006,"['Comedy', 'Drama', 'Fantasy']",7.2
1714,extremely loud incredibly close,2011,"['Adventure', 'Drama', 'Mystery']",6.9
1715,night at the museum,2006,"['Adventure', 'Comedy', 'Family']",6.5
1716,no country for old men,2007,"['Crime', 'Drama', 'Thriller']",8.2
1717,21,2008,"['Crime', 'Drama', 'History']",6.8
1718,the tree of life,2011,"['Drama', 'Fantasy']",6.8
1719,knocked up,2007,"['Comedy', 'Romance']",6.9
1720,ant man,2015,"['Action', 'Comedy', 'Sci-Fi']",7.3
1721,rocky balboa,2006,"['Action', 'Drama', 'Sport']",7.1
1722,crank,2006,"['Action', 'Crime', 'Thriller']",6.9
1723,madagascar escape 2 africa,2008,"['Adventure', 'Animation', 'Comedy']",6.6
1724,season of the witch,2011,"['Action', 'Adventure', 'Fantasy']",5.4
1725,dan in real life,2007,"['Comedy', 'Drama', 'Romance']",6.8
1726,i am legend,2007,"['Action', 'Drama', 'Horror']",7.2
1727,the losers,2010,"['Action', 'Adventure', 'Comedy']",6.2
1728,los cronocrimenes,2007,"['Horror', 'Mystery', 'Sci-Fi']",7.1
1729,hall pass,2011,"['Comedy', 'Romance']",5.9
1730,no reservations,2007,"['Comedy', 'Drama', 'Romance']",6.3
1731,the number 23,2007,"['Crime', 'Mystery', 'Thriller']",6.4
1732,the croods,2013,"['Action', 'Adventure', 'Animation']",7.2
1733,harold kumar escape from guantanamo bay,2008,"['Adventure', 'Comedy']",6.5
1734,the prestige,2006,"['Drama', 'Mystery', 'Sci-Fi']",8.5
1735,pride and glory,2008,"['Crime', 'Drama', 'Thriller']",6.6
1736,the strangers,2008,"['Horror', 'Mystery', 'Thriller']",6.1
1737,doomsday,2008,"['Action', 'Sci-Fi', 'Thriller']",5.9
1738,mr nobody,2009,"['Drama', 'Fantasy', 'Romance']",7.7
1739,beerfest,2006,['Comedy'],6.2
1740,4 rise of the silver surfer,2007,"['Action', 'Adventure', 'Fantasy']",5.6
1741,stardust,2007,"['Adventure', 'Family', 'Fantasy']",7.6
1742,disturbia,2007,"['Crime', 'Drama', 'Mystery']",6.8
1743,fanboys,2009,"['Adventure', 'Comedy', 'Crime']",6.5
1744,jumper,2008,"['Action', 'Adventure', 'Sci-Fi']",6.1
1745,the nanny diaries,2007,"['Comedy', 'Drama', 'Romance']",6.2
1746,saw iii,2006,"['Horror', 'Mystery', 'Thriller']",6.2
1747,reign over me,2007,['Drama'],7.4
1748,silence,2016,"['Drama', 'History']",7.2
1749,something borrowed,2011,"['Comedy', 'Drama', 'Romance']",5.8
1750,the haunting in connecticut,2009,"['Drama', 'Horror', 'Mystery']",5.8
1751,the game plan,2007,"['Comedy', 'Family', 'Sport']",6.4
1752,chips,2017,"['Action', 'Comedy', 'Crime']",6.0
1753,jackass number two,2006,"['Action', 'Comedy', 'Documentary']",7.0
1754,wanted,2008,"['Action', 'Crime', 'Thriller']",6.7
1755,inkheart,2008,"['Adventure', 'Family', 'Fantasy']",6.1
1756,ocean s thirteen,2007,"['Crime', 'Thriller']",6.9
1757,an inconvenient truth,2006,"['Documentary', 'News']",7.4
1758,vicky cristina barcelona,2008,"['Comedy', 'Drama', 'Romance']",7.1
1759,hostel part ii,2007,['Horror'],5.5
1760,letters from iwo jima,2006,"['Action', 'Adventure', 'Drama']",7.8
1761,we own the night,2007,"['Action', 'Crime', 'Drama']",6.8
1762,the chronicles of narnia prince caspian,2008,"['Action', 'Adventure', 'Family']",6.5
1763,avatar,2009,"['Action', 'Adventure', 'Fantasy']",7.9
1764,war,2007,"['Action', 'Crime', 'Thriller']",6.2
1765,the man from earth,2007,"['Drama', 'Fantasy', 'Mystery']",7.8
1766,avpr aliens vs predator requiem,2007,"['Action', 'Horror', 'Sci-Fi']",4.6
1767,friday the 13th,2009,"['Horror', 'Mystery', 'Thriller']",5.5
1768,love other drugs,2010,"['Comedy', 'Drama', 'Romance']",6.7
1769,into the wild,2007,"['Adventure', 'Biography', 'Drama']",8.1
1770,music and lyrics,2007,"['Comedy', 'Music', 'Romance']",6.5
1771,body of lies,2008,"['Action', 'Drama', 'Thriller']",7.0
1772,we are marshall,2006,"['Drama', 'Sport']",7.0
1773,bakjwi,2009,"['Drama', 'Fantasy', 'Horror']",7.1
1774,i now pronounce you chuck larry,2007,"['Comedy', 'Romance']",5.9
1775,planet 51,2009,"['Adventure', 'Animation', 'Comedy']",6.0
1776,brothers,2009,"['Drama', 'Thriller', 'War']",7.1
1777,my blueberry nights,2007,"['Drama', 'Romance']",6.6
1778,american gangster,2007,"['Biography', 'Crime', 'Drama']",7.8
1779,what s your number,2011,"['Comedy', 'Romance']",6.0
1780,fool s gold,2008,"['Action', 'Adventure', 'Comedy']",5.7
1781,man of steel,2013,"['Action', 'Adventure', 'Sci-Fi']",7.1
1782,drive,2011,"['Action', 'Drama']",7.8
1783,everybody s fine,2009,"['Adventure', 'Drama']",7.1
1784,the princess and frog,2009,"['Adventure', 'Animation', 'Comedy']",7.1
1785,in bruges,2008,"['Comedy', 'Crime', 'Drama']",7.9
1786,mr brooks,2007,"['Crime', 'Drama', 'Mystery']",7.3
1787,the wolfman,2010,"['Drama', 'Fantasy', 'Horror']",5.8
1788,atonement,2007,"['Drama', 'Mystery', 'Romance']",7.8
1789,the boxtrolls,2014,"['Adventure', 'Animation', 'Comedy']",6.8
1790,the man who knew infinity,2015,"['Biography', 'Drama']",7.2
1791,the incredible burt wonderstone,2013,['Comedy'],5.9
1792,dallas buyers club,2013,"['Biography', 'Drama']",7.9
1793,mirrors,2008,"['Horror', 'Mystery']",6.1
1794,jack reacher,2012,"['Action', 'Mystery', 'Thriller']",7.0
1795,r i p d,2013,"['Action', 'Adventure', 'Comedy']",5.6
1796,case 39,2009,"['Horror', 'Mystery', 'Thriller']",6.2
1797,death at a funeral,2007,['Comedy'],7.3
1798,mamma mia,2008,"['Comedy', 'Musical', 'Romance']",6.5
1799,scary movie 5,2013,"['Comedy', 'Horror']",3.5
1800,star trek,2009,"['Action', 'Adventure', 'Sci-Fi']",7.9
1801,be kind rewind,2008,['Comedy'],6.4
1802,epic movie,2007,"['Adventure', 'Comedy', 'Fantasy']",2.4
1803,forgetting sarah marshall,2008,"['Comedy', 'Drama', 'Romance']",7.1
1804,the hills have eyes ii,2007,"['Horror', 'Thriller']",5.1
1805,the incredible hulk,2008,"['Action', 'Adventure', 'Sci-Fi']",6.6
1806,transsiberian,2008,"['Crime', 'Drama', 'Mystery']",6.6
1807,appaloosa,2008,"['Action', 'Crime', 'Drama']",6.7
1808,clash of the titans,2010,"['Action', 'Adventure', 'Fantasy']",5.8
1809,warcraft,2016,"['Action', 'Adventure', 'Fantasy']",6.7
1810,it s kind of a funny story,2010,"['Comedy', 'Drama', 'Romance']",7.1
1811,rendition,2007,"['Drama', 'Thriller']",6.8
1812,lars and the real girl,2007,"['Comedy', 'Drama', 'Romance']",7.3
1813,the midnight meat train,2008,"['Horror', 'Mystery', 'Thriller']",6.0
1814,angels demons,2009,"['Action', 'Mystery', 'Thriller']",6.7
1815,funny games,2007,"['Crime', 'Drama', 'Thriller']",6.5
1816,persepolis,2007,"['Animation', 'Biography', 'Drama']",8.0
1817,the danish girl,2015,"['Biography', 'Crime', 'Drama']",7.1
1818,jack and jill,2011,['Comedy'],3.3
1819,take me home tonight,2011,"['Comedy', 'Drama', 'Romance']",6.3
1820,speed racer,2008,"['Action', 'Adventure', 'Comedy']",6.1
1821,the love guru,2008,"['Comedy', 'Romance', 'Sport']",3.8
1822,bangkok dangerous,2008,"['Action', 'Crime', 'Thriller']",5.3
1823,percy jackson the olympians lightning thief,2010,"['Adventure', 'Family', 'Fantasy']",5.9
1824,seven pounds,2008,"['Drama', 'Mystery', 'Thriller']",7.6
1825,she s out of my league,2010,"['Comedy', 'Romance']",6.4
1826,religulous,2008,"['Comedy', 'Documentary', 'War']",7.6
1827,sydney white,2007,"['Comedy', 'Drama', 'Romance']",6.2
1828,the book thief,2013,"['Drama', 'War']",7.5
1829,conan the barbarian,2011,"['Action', 'Adventure', 'Fantasy']",5.1
1830,interstellar,2014,"['Adventure', 'Drama', 'Sci-Fi']",8.7
1831,world war z,2013,"['Action', 'Adventure', 'Horror']",7.0
1832,flipped,2010,"['Comedy', 'Drama', 'Romance']",7.7
1833,valentine s day,2010,"['Comedy', 'Romance']",5.7
1834,drillbit taylor,2008,"['Action', 'Comedy', 'Crime']",5.7
1835,ghosts of girlfriends past,2009,"['Comedy', 'Fantasy', 'Romance']",5.8
1836,the soloist,2009,"['Biography', 'Drama', 'Music']",6.7
1837,marley me,2008,"['Drama', 'Family']",7.0
1838,priest,2011,"['Action', 'Fantasy', 'Horror']",5.7
1839,shooter,2007,"['Action', 'Drama', 'Thriller']",7.1
1840,changeling,2008,"['Biography', 'Crime', 'Drama']",7.8
1841,the bucket list,2007,"['Adventure', 'Comedy', 'Drama']",7.4
1842,dracula untold,2014,"['Action', 'Drama', 'Fantasy']",6.2
1843,superbad,2007,['Comedy'],7.6
1844,quantum of solace,2008,"['Action', 'Adventure', 'Mystery']",6.6
1845,godzilla,2014,"['Action', 'Adventure', 'Sci-Fi']",6.4
1846,the spirit,2008,"['Action', 'Crime', 'Fantasy']",4.7
1847,underworld rise of the lycans,2009,"['Action', 'Fantasy', 'Thriller']",6.5
1848,hotel transylvania,2012,"['Adventure', 'Animation', 'Comedy']",7.0
1849,pet sematary,2019,"['Horror', 'Mystery', 'Thriller']",5.7
1850,the darjeeling limited,2007,"['Adventure', 'Comedy', 'Drama']",7.2
1851,step brothers,2008,['Comedy'],6.9
1852,semi pro,2008,"['Comedy', 'Sport']",5.8
1853,the town,2010,"['Crime', 'Drama', 'Thriller']",7.5
1854,walk hard the dewey cox story,2007,"['Comedy', 'Music']",6.8
1855,the kids are all right,2010,"['Comedy', 'Drama', 'Romance']",7.0
1856,the brothers bloom,2008,"['Action', 'Adventure', 'Comedy']",6.7
1857,cloudy with a chance of meatballs,2009,"['Adventure', 'Animation', 'Comedy']",6.9
1858,the collector,2009,"['Horror', 'Thriller']",6.3
1859,the last house on left,2009,"['Horror', 'Thriller']",6.5
1860,the avengers,2012,"['Action', 'Sci-Fi']",8.0
1861,epic,2013,"['Action', 'Adventure', 'Animation']",6.6
1862,the house bunny,2008,['Comedy'],5.5
1863,the mummy tomb of dragon emperor,2008,"['Action', 'Adventure', 'Fantasy']",5.2
1864,blindness,2008,"['Drama', 'Mystery', 'Thriller']",6.5
1865,tropa de elite,2007,"['Action', 'Crime', 'Drama']",8.0
1866,sunshine cleaning,2008,"['Comedy', 'Drama']",6.8
1867,trick r treat,2007,"['Comedy', 'Horror']",6.8
1868,mr peabody sherman,2014,"['Adventure', 'Animation', 'Comedy']",6.8
1869,the forbidden kingdom,2008,"['Action', 'Adventure', 'Fantasy']",6.5
1870,made of honor,2008,"['Comedy', 'Romance']",5.8
1871,frost nixon,2008,"['Biography', 'Drama', 'History']",7.7
1872,jungle cruise,2021,"['Action', 'Adventure', 'Comedy']",6.6
1873,antichrist,2009,"['Drama', 'Horror', 'Thriller']",6.5
1874,red state,2011,"['Action', 'Crime', 'Horror']",6.1
1875,gake no ue ponyo,2008,"['Adventure', 'Animation', 'Comedy']",7.6
1876,the blind side,2009,"['Biography', 'Drama', 'Sport']",7.6
1877,eat pray love,2010,"['Biography', 'Drama', 'Romance']",5.8
1878,untraceable,2008,"['Crime', 'Mystery', 'Thriller']",6.2
1879,sanctum,2011,"['Action', 'Adventure', 'Drama']",5.9
1880,snitch,2013,"['Action', 'Drama', 'Thriller']",6.4
1881,the mist,2007,"['Horror', 'Sci-Fi', 'Thriller']",7.1
1882,the wedding ringer,2015,"['Comedy', 'Romance']",6.6
1883,burn after reading,2008,"['Comedy', 'Crime', 'Drama']",7.0
1884,the hurt locker,2008,"['Drama', 'Thriller', 'War']",7.5
1885,the switch,2010,"['Comedy', 'Drama', 'Romance']",6.1
1886,bruno,2009,['Comedy'],5.9
1887,saw iv,2007,"['Horror', 'Mystery', 'Thriller']",5.9
1888,lions for lambs,2007,"['Crime', 'Drama', 'Mystery']",6.2
1889,letters to juliet,2010,"['Adventure', 'Comedy', 'Drama']",6.5
1890,how to train your dragon,2010,"['Action', 'Adventure', 'Animation']",8.1
1891,monsters vs aliens,2009,"['Action', 'Adventure', 'Animation']",6.4
1892,shrek forever after,2010,"['Adventure', 'Animation', 'Comedy']",6.3
1893,the road,2009,"['Drama', 'Thriller']",7.2
1894,bride wars,2009,"['Comedy', 'Romance']",5.5
1895,the hobbit an unexpected journey,2012,"['Adventure', 'Fantasy']",7.8
1896,the thing,2011,"['Horror', 'Mystery', 'Sci-Fi']",6.2
1897,once,2007,"['Drama', 'Music', 'Romance']",7.8
1898,pineapple express,2008,"['Action', 'Comedy', 'Crime']",6.9
1899,walle,2008,"['Adventure', 'Animation', 'Family']",8.4
1900,the boy in striped pajamas,2008,"['Drama', 'War']",7.7
1901,unthinkable,2010,"['Crime', 'Drama', 'Thriller']",7.0
1902,doubt,2008,"['Drama', 'Mystery']",7.5
1903,the legend of tarzan,2016,"['Action', 'Adventure', 'Drama']",6.2
1904,harry potter and the deathly hallows part 1,2010,"['Adventure', 'Family', 'Fantasy']",7.7
1905,precious,2009,['Drama'],7.3
1906,rabbit hole,2010,['Drama'],7.0
1907,taken,2008,"['Action', 'Crime', 'Thriller']",7.8
1908,the last airbender,2010,"['Action', 'Adventure', 'Family']",4.0
1909,silent hill revelation,2012,"['Horror', 'Mystery', 'Thriller']",4.9
1910,tropic thunder,2008,"['Action', 'Comedy', 'War']",7.1
1911,salt,2010,"['Action', 'Thriller']",6.4
1912,source code,2011,"['Action', 'Drama', 'Mystery']",7.5
1913,black swan,2010,"['Drama', 'Thriller']",8.0
1914,lakeview terrace,2008,"['Crime', 'Drama', 'Thriller']",6.2
1915,green zone,2010,"['Action', 'Drama', 'Thriller']",6.8
1916,the amazing spider man,2012,"['Action', 'Adventure', 'Sci-Fi']",6.9
1917,the happening,2008,"['Adventure', 'Drama', 'Sci-Fi']",5.0
1918,alvin and the chipmunks,2007,"['Adventure', 'Comedy', 'Family']",5.2
1919,robin hood,2010,"['Action', 'Adventure', 'Drama']",6.6
1920,revolutionary road,2008,"['Drama', 'Romance']",7.3
1921,you don t mess with the zohan,2008,"['Action', 'Comedy']",5.6
1922,bedtime stories,2008,"['Adventure', 'Comedy', 'Family']",6.0
1923,high school musical 3 senior year,2008,"['Comedy', 'Drama', 'Family']",4.9
1924,the young victoria,2009,"['Biography', 'Drama', 'History']",7.2
1925,the international,2009,"['Action', 'Crime', 'Drama']",6.5
1926,the ruins,2008,"['Adventure', 'Horror', 'Thriller']",5.9
1927,the sorcerer s apprentice,2010,"['Action', 'Adventure', 'Family']",6.1
1928,the fighter,2010,"['Action', 'Biography', 'Drama']",7.8
1929,hugo,2011,"['Adventure', 'Drama', 'Family']",7.5
1930,city of ember,2008,"['Adventure', 'Drama', 'Family']",6.4
1931,the day earth stood still,2008,"['Adventure', 'Drama', 'Sci-Fi']",5.5
1932,solomon kane,2009,"['Action', 'Adventure', 'Fantasy']",6.1
1933,little fockers,2010,"['Comedy', 'Romance']",5.5
1934,a perfect getaway,2009,"['Drama', 'Mystery', 'Thriller']",6.5
1935,justice league,2017,"['Action', 'Adventure', 'Fantasy']",6.1
1936,17 again,2009,"['Comedy', 'Drama', 'Fantasy']",6.4
1937,hitchcock,2012,"['Biography', 'Drama', 'Romance']",6.8
1938,the reader,2008,"['Drama', 'Mystery', 'Romance']",7.6
1939,fair game,2010,"['Biography', 'Drama', 'Thriller']",6.8
1940,sucker punch,2011,"['Action', 'Adventure', 'Fantasy']",6.0
1941,the chronicles of narnia voyage dawn treader,2010,"['Adventure', 'Family', 'Fantasy']",6.3
1942,nick and norah s infinite playlist,2008,"['Comedy', 'Drama', 'Music']",6.6
1943,the adventures of tintin,2011,"['Action', 'Adventure', 'Animation']",7.3
1944,byosoku 5 senchimetoru,2007,"['Animation', 'Drama', 'Family']",7.5
1945,fantasy island,2020,"['Fantasy', 'Horror', 'Mystery']",4.9
1946,machete,2010,"['Action', 'Crime', 'Thriller']",6.6
1947,valkyrie,2008,"['Drama', 'History', 'Thriller']",7.1
1948,surrogates,2009,"['Action', 'Sci-Fi', 'Thriller']",6.3
1949,sherlock holmes,2009,"['Action', 'Adventure', 'Mystery']",7.6
1950,traitor,2008,"['Action', 'Crime', 'Drama']",6.9
1951,27 dresses,2008,"['Comedy', 'Romance']",6.1
1952,dear john,2010,"['Drama', 'Romance', 'War']",6.3
1953,the green hornet,2011,"['Action', 'Comedy', 'Crime']",5.8
1954,army of the dead,2021,"['Action', 'Crime', 'Drama']",5.8
1955,hanna,2011,"['Action', 'Adventure', 'Drama']",6.8
1956,the wolf of wall street,2013,"['Biography', 'Comedy', 'Crime']",8.2
1957,ghost town,2008,"['Comedy', 'Drama', 'Fantasy']",6.7
1958,the experiment,2010,"['Drama', 'Thriller']",6.4
1959,sex and the city,2008,"['Comedy', 'Drama', 'Romance']",5.7
1960,he s just not that into you,2009,"['Comedy', 'Drama', 'Romance']",6.4
1961,megamind,2010,"['Action', 'Animation', 'Comedy']",7.3
1962,the little things,2021,"['Crime', 'Drama', 'Mystery']",6.3
1963,unhinged,2020,"['Action', 'Thriller']",6.0
1964,zack and miri make a porno,2008,"['Comedy', 'Romance']",6.5
1965,the iron lady,2011,"['Biography', 'Drama']",6.4
1966,slumdog millionaire,2008,"['Crime', 'Drama', 'Romance']",8.0
1967,knight and day,2010,"['Action', 'Adventure', 'Comedy']",6.3
1968,fast furious,2009,"['Action', 'Crime', 'Thriller']",6.5
1969,milk,2008,"['Biography', 'Drama', 'History']",7.5
1970,alice in wonderland,2010,"['Adventure', 'Family', 'Fantasy']",6.4
1971,child 44,2015,"['Crime', 'Drama', 'History']",6.4
1972,shazam fury of the gods,2023,"['Action', 'Adventure', 'Comedy']",6.0
1973,bones and all,2022,"['Drama', 'Horror', 'Romance']",6.8
1974,the runaways,2010,"['Biography', 'Drama', 'Music']",6.5
1975,splice,2009,"['Horror', 'Sci-Fi']",5.8
1976,a serious man,2009,"['Comedy', 'Drama']",7.0
1977,selma,2014,"['Biography', 'Drama', 'History']",7.5
1978,centurion,2010,"['Action', 'Drama', 'History']",6.3
1979,500 days of summer,2009,"['Comedy', 'Drama', 'Romance']",7.7
1980,never back down,2008,"['Action', 'Drama', 'Sport']",6.5
1981,the way back,2010,"['Adventure', 'Drama', 'History']",7.3
1982,step up 2 the streets,2008,"['Drama', 'Music', 'Romance']",6.2
1983,wild child,2008,['Comedy'],6.1
1984,argo,2012,"['Biography', 'Drama', 'Thriller']",7.7
1985,gemini man,2019,"['Action', 'Sci-Fi', 'Thriller']",5.7
1986,the father,2020,"['Drama', 'Mystery']",8.2
1987,wall street money never sleeps,2010,['Drama'],6.2
1988,hachi a dog s tale,2009,"['Biography', 'Drama', 'Family']",8.1
1989,poltergeist,2015,"['Horror', 'Thriller']",4.9
1990,lightyear,2022,"['Action', 'Adventure', 'Animation']",6.1
1991,amsterdam,2022,"['Comedy', 'Drama', 'History']",6.1
1992,rocknrolla,2008,"['Action', 'Crime', 'Thriller']",7.2
1993,the descendants,2011,"['Comedy', 'Drama']",7.3
1994,what happens in vegas,2008,"['Comedy', 'Romance']",6.1
1995,gamer,2009,"['Action', 'Sci-Fi', 'Thriller']",5.7
1996,spiral from the book of saw,2021,"['Crime', 'Horror', 'Mystery']",5.2
1997,defiance,2008,"['Action', 'Drama', 'History']",7.1
1998,righteous kill,2008,"['Crime', 'Mystery', 'Thriller']",6.0
1999,the eagle,2011,"['Action', 'Adventure', 'Drama']",6.2
2000,suspiria,2018,"['Drama', 'Fantasy', 'Horror']",6.7
2001,john wick chapter 4,2023,"['Action', 'Crime', 'Thriller']",7.7
2002,coda,2021,"['Comedy', 'Drama', 'Music']",8.0
2003,the book of eli,2010,"['Action', 'Adventure', 'Drama']",6.8
2004,legion,2010,"['Action', 'Fantasy', 'Horror']",5.3
2005,the bounty hunter,2010,"['Action', 'Comedy', 'Romance']",5.5
2006,the proposal,2009,"['Comedy', 'Drama', 'Romance']",6.7
2007,the legend of hercules,2014,"['Action', 'Adventure', 'Fantasy']",4.2
2008,silver linings playbook,2012,"['Comedy', 'Drama', 'Romance']",7.7
2009,i love you phillip morris,2009,"['Biography', 'Comedy', 'Crime']",6.6
2010,year one,2009,['Comedy'],4.9
2011,g i joe the rise of cobra,2009,"['Action', 'Adventure', 'Sci-Fi']",5.7
2012,up,2009,"['Adventure', 'Animation', 'Comedy']",8.3
2013,goosebumps,2015,"['Adventure', 'Comedy', 'Fantasy']",6.3
2014,the invisible man,2020,"['Drama', 'Horror', 'Mystery']",7.1
2015,repo men,2010,"['Action', 'Sci-Fi', 'Thriller']",6.3
2016,the imaginarium of doctor parnassus,2009,"['Adventure', 'Comedy', 'Fantasy']",6.8
2017,life as we know it,2010,"['Comedy', 'Drama', 'Romance']",6.5
2018,transformers revenge of the fallen,2009,"['Action', 'Adventure', 'Sci-Fi']",6.0
2019,dara iz jasenovca,2020,"['Drama', 'War']",8.1
2020,the invention of lying,2009,"['Comedy', 'Fantasy', 'Romance']",6.3
2021,eagle eye,2008,"['Action', 'Mystery', 'Thriller']",6.6
2022,cloverfield,2008,"['Action', 'Adventure', 'Horror']",7.0
2023,minari,2020,['Drama'],7.4
2024,talk to me,2022,"['Horror', 'Thriller']",7.1
2025,babylon,2022,"['Comedy', 'Drama', 'History']",7.1
2026,thor love and thunder,2022,"['Action', 'Adventure', 'Comedy']",6.2
2027,boyhood,2014,['Drama'],7.9
2028,halloween kills,2021,"['Action', 'Horror', 'Thriller']",5.5
2029,halloween ends,2022,"['Horror', 'Thriller']",5.0
2030,a christmas carol,2009,"['Adventure', 'Animation', 'Comedy']",6.8
2031,water for elephants,2011,"['Drama', 'Romance']",6.9
2032,footloose,2011,"['Comedy', 'Drama', 'Music']",5.8
2033,yes man,2008,"['Comedy', 'Romance']",6.8
2034,the trial of chicago 7,2020,"['Drama', 'History', 'Thriller']",7.7
2035,ghost rider spirit of vengeance,2011,"['Action', 'Fantasy', 'Thriller']",4.3
2036,don t worry darling,2022,"['Drama', 'Mystery', 'Thriller']",6.3
2037,meet the spartans,2008,"['Comedy', 'Fantasy']",2.8
2038,skyfall,2012,"['Action', 'Adventure', 'Thriller']",7.8
2039,race to witch mountain,2009,"['Action', 'Adventure', 'Family']",5.7
2040,jonah hex,2010,"['Action', 'Drama', 'Fantasy']",4.7
2041,dark shadows,2012,"['Comedy', 'Family', 'Fantasy']",6.2
2042,my sister s keeper,2009,"['Drama', 'Family']",7.3
2043,night at the museum battle of smithsonian,2009,"['Adventure', 'Comedy', 'Family']",6.0
2044,couples retreat,2009,['Comedy'],5.5
2045,ice age dawn of the dinosaurs,2009,"['Adventure', 'Animation', 'Comedy']",6.9
2046,the belko experiment,2016,"['Horror', 'Thriller']",6.1
2047,quarantine,2008,"['Horror', 'Sci-Fi', 'Thriller']",5.9
2048,eddie the eagle,2015,"['Adventure', 'Biography', 'Comedy']",7.3
2049,the matrix resurrections,2021,"['Action', 'Sci-Fi']",5.7
2050,missing,2023,"['Drama', 'Mystery', 'Thriller']",7.1
2051,blended,2014,"['Comedy', 'Romance']",6.5
2052,spider man no way home,2021,"['Action', 'Adventure', 'Fantasy']",8.2
