ID,title,release_year,genres,rating
5609,neon genesis evangelion the end of,1997,"['Action', 'Animation', 'Drama', 'Fantasy', 'Sci-Fi']",4.3
5610,style wars,1983,['Documentary'],4.5
5611,in july,2000,"['Comedy', 'Romance']",4.0
5612,kirikou and the sorceress,1998,"['Adventure', 'Animation', 'Children', 'Fantasy']",4.0
5613,taxi 2,2000,"['Action', 'Comedy']",3.9
5614,if these walls could talk 2,2000,"['Drama', 'Romance']",4.0
5615,10th kingdom,2000,"['Adventure', 'Comedy', 'Fantasy']",2.8
5616,wind will carry us,1999,['Drama'],3.5
5617,2046,2004,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']",4.1
5618,bartleby,2001,"['Comedy', 'Drama']",1.5
5619,batman beyond return of the joker,2000,"['Action', 'Animation', 'Crime', 'Sci-Fi', 'Thriller']",3.5
5620,audition,1999,"['Drama', 'Horror', 'Mystery', 'Romance', 'Thriller']",3.8
5621,nine lives of tomas katz,2000,"['Comedy', 'Drama', 'Fantasy']",5.0
5622,monday,2000,"['Action', 'Comedy', 'Crime', 'Fantasy', 'Thriller']",4.5
5623,paradise lost 2 revelations,2000,['Documentary'],4.0
5624,asterix obelix mission cleopatra,2002,"['Adventure', 'Comedy', 'Fantasy']",4.0
5625,daria is it fall yet,2000,"['Animation', 'Comedy']",4.0
5626,late night shopping,2001,['Comedy'],4.5
5627,61,2001,['Drama'],5.0
5628,joint security area,2000,"['Crime', 'Drama', 'Mystery', 'Thriller', 'War']",4.2
5629,ripley s game,2002,"['Drama', 'Thriller']",3.3
5630,jalla,2000,"['Comedy', 'Drama', 'Romance']",3.8
5631,teknolust,2002,"['Comedy', 'Drama', 'Romance', 'Sci-Fi']",2.0
5632,accidental spy,2001,"['Action', 'Comedy', 'Thriller']",2.5
5633,darkness,2002,"['Horror', 'Mystery']",1.5
5634,blood the last vampire,2000,"['Action', 'Animation', 'Horror']",3.2
5635,blueberry,2004,"['Adventure', 'Western']",2.5
5636,american psycho ii all girl,2002,"['Comedy', 'Crime', 'Horror', 'Mystery', 'Thriller']",2.5
5637,ali g indahouse,2002,['Comedy'],3.0
5638,dead or alive 2 tobosha,2000,"['Action', 'Crime', 'Thriller']",4.5
5639,cube 2 hypercube,2002,"['Horror', 'Mystery', 'Sci-Fi']",3.8
5640,pulse,2001,"['Horror', 'Mystery', 'Thriller']",3.0
5641,dog days,2001,['Drama'],3.0
5642,my sassy girl,2001,"['Comedy', 'Romance']",5.0
5643,nothing,2003,"['Comedy', 'Fantasy', 'Mystery', 'Sci-Fi']",3.5
5644,undertaking betty,2002,"['Comedy', 'Romance']",2.5
5645,dead or alive final,2002,"['Comedy', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",1.5
5646,fubar,2002,['Comedy'],3.8
5647,happiness of the katakuris,2001,"['Comedy', 'Horror', 'Musical']",4.3
5648,dead end,2003,"['Comedy', 'Horror', 'Mystery', 'Thriller']",3.5
5649,sympathy for mr vengeance,2002,"['Crime', 'Drama']",3.8
5650,jesus christ vampire hunter,2001,"['Action', 'Comedy', 'Horror', 'Musical']",0.5
5651,suicide club,2001,"['Horror', 'Mystery', 'Thriller']",3.1
5652,battlestar galactica,2003,"['Drama', 'Sci-Fi', 'War']",3.8
5653,sound of thunder a,2005,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",2.8
5654,lion king 112,2004,"['Adventure', 'Animation', 'Children', 'Comedy']",4.5
5655,oasis,2002,"['Drama', 'Romance']",4.5
5656,remember me,2003,"['Comedy', 'Drama', 'Romance']",3.5
5657,animatrix,2003,"['Action', 'Animation', 'Drama', 'Sci-Fi']",3.7
5658,brown bunny,2003,['Drama'],3.2
5659,ju on the curse,2000,['Horror'],3.0
5660,11 14,2003,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",3.8
5661,tremors 4 the legend begins,2004,"['Action', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller', 'Western']",2.0
5662,bring it on again,2004,['Comedy'],1.8
5663,crimson rivers 2 angels of the apocalypse,2004,"['Action', 'Crime', 'Thriller']",2.5
5664,and starring pancho villa as himself,2003,"['Action', 'Comedy', 'Drama', 'War']",3.5
5665,nicotina,2003,"['Action', 'Comedy', 'Drama']",3.0
5666,battle royale 2 requiem,2003,"['Action', 'Drama', 'Thriller', 'War']",5.0
5667,in hell,2003,"['Action', 'Drama', 'Thriller']",1.5
5668,lemony snicket s a series of unfortunate events,2004,"['Adventure', 'Children', 'Comedy', 'Fantasy']",3.2
5669,helen of troy,2003,"['Action', 'Adventure', 'Drama', 'Romance']",4.0
5670,green butchers,2003,"['Comedy', 'Crime', 'Drama', 'Romance']",4.5
5671,very long engagement a,2004,"['Drama', 'Mystery', 'Romance', 'War']",3.7
5672,last life in the universe,2003,"['Drama', 'Romance']",4.2
5673,ghost in the shell 2 innocence a k,2004,"['Action', 'Animation', 'Drama', 'Sci-Fi', 'Thriller']",2.2
5674,cat returns,2002,"['Adventure', 'Animation', 'Children', 'Fantasy']",3.8
5675,twilight samurai,2002,"['Drama', 'Romance']",3.8
5676,facing windows,2003,"['Drama', 'Romance']",4.5
5677,ginger snaps unleashed,2004,"['Horror', 'Thriller']",3.0
5678,salem s lot,2004,"['Drama', 'Horror', 'Mystery', 'Thriller']",5.0
5679,comic book the movie,2004,['Comedy'],2.5
5680,intimate strangers,2004,['Drama'],3.8
5681,down to the bone,2004,['Drama'],3.0
5682,ju on the grudge,2002,['Horror'],2.6
5683,old boy,2003,"['Mystery', 'Thriller']",4.1
5684,red lights,2004,['Drama'],4.5
5685,ginger snaps back the beginning,2004,"['Fantasy', 'Horror']",3.0
5686,one missed call,2003,"['Horror', 'Mystery']",1.5
5687,jacket,2005,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",3.0
5688,millions,2004,"['Children', 'Comedy', 'Crime', 'Drama', 'Fantasy']",3.5
5689,starship troopers 2 hero of the federation,2004,"['Action', 'Horror', 'Sci-Fi', 'War']",1.5
5690,ong bak the thai warrior,2003,"['Action', 'Thriller']",4.0
5691,infernal affairs 2,2003,"['Action', 'Crime', 'Drama', 'Thriller']",3.0
5692,sea inside,2004,['Drama'],4.0
5693,spanglish,2004,"['Comedy', 'Drama', 'Romance']",3.4
5694,chorus,2004,['Drama'],3.9
5695,saints and soldiers,2003,"['Action', 'Adventure', 'Drama', 'War']",2.5
5696,story of the weeping camel,2003,"['Documentary', 'Drama']",4.0
5697,interpreter,2005,"['Drama', 'Thriller']",3.2
5698,open water,2003,"['Drama', 'Thriller']",2.7
5699,touch of pink,2004,"['Comedy', 'Drama', 'Romance']",4.0
5700,slasher,2004,['Documentary'],3.5
5701,bobby jones stroke of genius,2004,['Drama'],2.5
5702,layer cake,2004,"['Crime', 'Drama', 'Thriller']",3.8
5703,return,2003,['Drama'],4.3
5704,flight of the phoenix,2004,"['Action', 'Adventure']",2.9
5705,mean creek,2004,"['Drama', 'Thriller']",3.8
5706,ring two,2005,"['Drama', 'Horror', 'Mystery', 'Thriller']",2.3
5707,corporation,2003,['Documentary'],3.9
5708,yes men,2003,['Documentary'],3.8
5709,azumi,2003,"['Action', 'Adventure', 'Drama', 'Thriller']",2.8
5710,in my father s den,2004,['Drama'],3.5
5711,tae guk gi the brotherhood of war,2004,"['Action', 'Drama', 'War']",4.5
5712,metallica some kind of monster,2004,['Documentary'],3.2
5713,born into brothels,2004,['Documentary'],3.9
5714,dig,2004,['Documentary'],4.1
5715,riding giants,2004,['Documentary'],4.0
5716,what the do we know,2004,"['Comedy', 'Documentary', 'Drama']",2.8
5717,scanner darkly a,2006,"['Animation', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",3.6
5718,casshern,2004,"['Action', 'Drama', 'Fantasy', 'Sci-Fi']",3.5
5719,outfoxed rupert murdoch s war on journalism,2004,['Documentary'],3.3
5720,million dollar baby,2004,['Drama'],3.8
5721,gozu,2003,"['Comedy', 'Crime', 'Drama', 'Horror', 'Mystery']",4.8
5722,hotel rwanda,2004,"['Drama', 'War']",3.8
5723,charlie and the chocolate factory,2005,"['Adventure', 'Children', 'Comedy', 'Fantasy', 'IMAX']",3.0
5724,3 iron,2004,"['Drama', 'Romance']",4.5
5725,life aquatic with steve zissou,2004,"['Adventure', 'Comedy', 'Fantasy']",3.5
5726,aviator,2004,['Drama'],3.5
5727,phantom of the opera,2004,"['Drama', 'Musical', 'Romance']",3.2
5728,beyond the sea,2004,"['Drama', 'Musical']",2.0
5729,woodsman,2004,['Drama'],3.8
5730,in good company,2004,"['Comedy', 'Drama']",3.5
5731,meet the fockers,2004,['Comedy'],3.1
5732,assassination of richard nixon,2004,"['Crime', 'Drama', 'Thriller']",3.5
5733,love song for bobby long a,2004,['Drama'],3.2
5734,merchant of venice,2004,['Drama'],3.8
5735,fat albert,2004,"['Comedy', 'Fantasy']",1.5
5736,keys to the house,2004,['Drama'],3.0
5737,white noise,2005,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",2.5
5738,upside of anger,2005,"['Comedy', 'Drama', 'Romance']",3.2
5739,little miss marker,1980,"['Comedy', 'Drama']",4.0
5740,sweet liberty,1986,['Comedy'],2.5
5741,i remember mama,1948,"['Children', 'Drama']",4.0
5742,smooth talk,1985,"['Drama', 'Romance']",4.0
5743,out cold,1989,"['Comedy', 'Thriller']",2.5
5744,man trouble,1992,"['Comedy', 'Romance']",2.0
5745,battles without honor humanity,1973,"['Crime', 'Drama']",3.5
5746,stander,2003,"['Action', 'Crime', 'Drama']",3.5
5747,imaginary heroes,2004,"['Comedy', 'Drama']",3.0
5748,sergeant york,1941,"['Drama', 'War']",3.8
5749,ruby quentin,2003,"['Comedy', 'Crime']",2.5
5750,wizards,1977,"['Animation', 'Fantasy', 'Sci-Fi', 'War']",2.0
5751,life and death of peter sellers,2004,"['Comedy', 'Drama']",3.0
5752,appleseed,2004,"['Action', 'Animation', 'Fantasy', 'Sci-Fi']",3.8
5753,many adventures of winnie the pooh,1977,"['Animation', 'Children', 'Musical']",3.5
5754,elektra,2005,"['Action', 'Adventure', 'Crime', 'Drama']",2.0
5755,racing stripes,2005,"['Children', 'Comedy']",2.0
5756,coach carter,2005,['Drama'],3.1
5757,boys town,1938,['Drama'],3.5
5758,gold diggers of 1935,1935,"['Comedy', 'Musical']",3.5
5759,rocco and his brothers,1960,"['Crime', 'Drama']",3.5
5760,memories of murder,2003,"['Crime', 'Drama', 'Mystery', 'Thriller']",4.7
5761,chase,1994,"['Action', 'Adventure', 'Comedy', 'Crime', 'Romance', 'Thriller']",2.0
5762,downfall,2004,"['Drama', 'War']",3.9
5763,assault on precinct 13,2005,"['Action', 'Crime', 'Drama', 'Thriller']",3.2
5764,are we there yet,2005,"['Children', 'Comedy']",0.5
5765,alone in the dark,2005,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",0.5
5766,hide and seek,2005,"['Horror', 'Mystery', 'Thriller']",2.3
5767,boogeyman,2005,"['Drama', 'Horror', 'Mystery', 'Thriller']",2.0
5768,wedding date,2005,"['Comedy', 'Romance']",3.1
5769,rory o shea was here,2004,['Drama'],4.5
5770,nobody knows,2004,['Drama'],4.2
5771,employee of the month,2004,"['Comedy', 'Drama']",2.2
5772,marriage of maria braun,1979,['Drama'],5.0
5773,trou le hole,1960,"['Crime', 'Film-Noir']",4.0
5774,double dragon,1994,"['Action', 'Adventure', 'Sci-Fi']",1.0
5775,hands off the loot,1954,"['Crime', 'Drama', 'Thriller']",3.0
5776,purple butterfly,2003,['Drama'],4.0
5777,el cid,1961,"['Action', 'Adventure', 'Drama', 'Romance', 'War']",3.0
5778,howl s moving castle,2004,"['Adventure', 'Animation', 'Fantasy', 'Romance']",4.1
5779,steamboy,2004,"['Action', 'Animation', 'Drama', 'Sci-Fi']",3.0
5780,gorgeous,1999,"['Action', 'Comedy', 'Romance']",3.5
5781,hitch,2005,"['Comedy', 'Romance']",3.2
5782,uncle nino,2003,['Comedy'],0.5
5783,bride prejudice,2004,"['Comedy', 'Musical', 'Romance']",3.2
5784,constantine,2005,"['Action', 'Fantasy', 'Horror', 'Thriller']",3.5
5785,son of the mask,2005,"['Adventure', 'Children', 'Comedy', 'Fantasy']",1.0
5786,because of winn dixie,2005,"['Children', 'Comedy', 'Drama']",3.2
5787,turtles can fly,2004,"['Drama', 'War']",4.0
5788,bunny lake is missing,1965,"['Mystery', 'Thriller']",3.5
5789,night watch,2004,"['Action', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",3.2
5790,sons of the desert,1933,['Comedy'],3.0
5791,man of the house,2005,"['Action', 'Comedy']",3.0
5792,kung fu hustle,2004,"['Action', 'Comedy']",3.6
5793,zelary,2003,"['Drama', 'Romance']",4.0
5794,dr giggles,1992,"['Comedy', 'Horror']",4.0
5795,seven per cent solution,1976,"['Adventure', 'Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",2.5
5796,three musketeers,1973,"['Action', 'Adventure', 'Comedy']",4.0
5797,royal flash,1975,"['Adventure', 'Comedy', 'Romance']",4.0
5798,control,2003,"['Comedy', 'Crime', 'Drama', 'Mystery']",3.5
5799,germany year zero germania anno,1948,"['Drama', 'War']",3.5
5800,tyler perry s diary of a mad black woman,2005,"['Comedy', 'Drama', 'Romance']",2.7
5801,cursed,2005,"['Horror', 'Thriller']",2.2
5802,pacifier,2005,"['Action', 'Comedy']",2.7
5803,be cool,2005,"['Comedy', 'Crime', 'Musical']",2.4
5804,gunner palace,2004,"['Documentary', 'War']",3.7
5805,hostage,2005,"['Action', 'Crime', 'Drama', 'Thriller']",3.0
5806,robots,2005,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi', 'IMAX']",3.0
5807,class action,1991,['Drama'],2.0
5808,cat and the canary,1927,"['Horror', 'Mystery']",3.0
5809,oh god you devil,1984,['Comedy'],2.5
5810,agony and the ecstasy,1965,['Drama'],4.0
5811,elevator to the gallows a k frantic,1958,"['Crime', 'Drama', 'Thriller']",4.0
5812,cube zero,2004,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",2.7
5813,julia,1977,['Drama'],4.0
5814,stealing rembrandt,2003,"['Action', 'Comedy', 'Crime']",3.5
5815,ice princess,2005,"['Children', 'Comedy', 'Drama']",3.4
5816,melinda and,2004,"['Comedy', 'Drama']",3.1
5817,milk and honey,2003,['Drama'],3.5
5818,miss congeniality 2 armed and fabulous,2005,"['Adventure', 'Comedy', 'Crime']",2.2
5819,guess who,2005,"['Comedy', 'Romance']",2.3
5820,d e b s,2004,"['Action', 'Comedy']",2.8
5821,league of ordinary gentlemen a,2004,['Documentary'],4.0
5822,incident at loch ness,2004,"['Adventure', 'Comedy', 'Documentary']",3.5
5823,sword of doom,1966,"['Action', 'Drama']",4.2
5824,800 bullets,2002,"['Comedy', 'Crime', 'Drama', 'Western']",2.5
5825,if looks could kill,1991,"['Action', 'Comedy']",2.0
5826,greedy,1994,['Comedy'],2.5
5827,pom poko a k raccoon war,1994,"['Animation', 'Comedy', 'Drama', 'Fantasy']",4.2
5828,knockin on heaven s door,1997,"['Action', 'Comedy', 'Crime', 'Drama']",4.2
5829,we re no angels,1955,"['Comedy', 'Crime', 'Drama']",4.5
5830,touch of zen a,1971,"['Action', 'Adventure']",4.5
5831,walker,1987,"['Adventure', 'Drama', 'War', 'Western']",2.5
5832,memories,1995,"['Animation', 'Fantasy', 'Sci-Fi', 'Thriller']",3.8
5833,wild parrots of telegraph hill,2003,['Documentary'],4.8
5834,ballad of jack and rose,2005,['Drama'],3.1
5835,sin city,2005,"['Action', 'Crime', 'Film-Noir', 'Mystery', 'Thriller']",3.9
5836,beauty shop,2005,['Comedy'],2.0
5837,sahara,2005,"['Action', 'Adventure', 'Comedy']",3.1
5838,fever pitch,2005,"['Comedy', 'Romance']",2.9
5839,eros,2004,['Drama'],3.5
5840,not on the lips,2003,"['Comedy', 'Musical', 'Romance']",3.5
5841,electra glide in blue,1973,"['Action', 'Crime']",3.5
5842,special day a,1977,"['Drama', 'War']",4.0
5843,man who planted trees,1987,"['Animation', 'Drama']",4.2
5844,tanguy,2001,['Comedy'],2.5
5845,national lampoon s lady killers,2003,['Comedy'],1.0
5846,little girl who lives down the lane,1976,"['Drama', 'Mystery', 'Thriller']",4.0
5847,ringu 0 basudei,2000,"['Drama', 'Horror', 'Thriller']",3.0
5848,brothers,2004,['Drama'],4.2
5849,maidens in uniform,1931,"['Drama', 'Romance']",3.5
5850,with six you get eggroll,1968,"['Comedy', 'Romance']",4.0
5851,holiday,1949,['Comedy'],3.0
5852,ivan s childhood a k my name is,1962,"['Drama', 'War']",2.8
5853,trip to the moon a,1902,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",3.5
5854,ascent,1977,"['Drama', 'War']",3.5
5855,carrie,2002,"['Drama', 'Horror', 'Thriller']",3.0
5856,boccaccio 70,1962,"['Comedy', 'Fantasy', 'Romance']",4.0
5857,hitchhiker s guide to the galaxy,2005,"['Adventure', 'Comedy', 'Sci-Fi']",3.4
5858,amityville horror,2005,"['Horror', 'Thriller']",2.2
5859,mutant aliens,2001,"['Animation', 'Comedy', 'Sci-Fi']",4.0
5860,before the fall,2004,"['Drama', 'War']",3.5
5861,frisco kid,1979,"['Comedy', 'Western']",2.5
5862,state property 2,2005,"['Action', 'Crime', 'Drama']",1.5
5863,palindromes,2004,"['Adventure', 'Comedy', 'Drama']",5.0
5864,lot like love a,2005,"['Comedy', 'Drama', 'Romance']",3.0
5865,king s ransom,2005,"['Comedy', 'Crime']",2.5
5866,enron the smartest guys in room,2005,['Documentary'],4.0
5867,xxx state of the union,2005,"['Action', 'Crime', 'Thriller']",2.0
5868,kingdom of heaven,2005,"['Action', 'Drama', 'Romance', 'War']",3.5
5869,house of wax,2005,"['Horror', 'Thriller']",1.8
5870,crash,2004,"['Crime', 'Drama']",3.9
5871,mysterious skin,2004,"['Drama', 'Mystery']",2.0
5872,mischief,1985,"['Comedy', 'Romance']",2.5
5873,between your legs,1999,"['Drama', 'Mystery', 'Romance', 'Thriller']",4.5
5874,san francisco,1936,"['Drama', 'Musical', 'Romance']",4.0
5875,vampire hunter d,1985,"['Animation', 'Fantasy', 'Horror']",2.5
5876,common thread a k sequins,2004,"['Drama', 'Romance']",4.5
5877,cocoanuts,1929,"['Comedy', 'Musical']",3.5
5878,dear wendy,2005,['Drama'],3.7
5879,los angeles plays itself,2003,['Documentary'],3.5
5880,unleashed,2005,"['Action', 'Crime', 'Drama', 'Thriller']",3.4
5881,star wars episode iii revenge of the sith,2005,"['Action', 'Adventure', 'Sci-Fi']",3.4
5882,kicking screaming,2005,['Comedy'],2.6
5883,monster in law,2005,"['Comedy', 'Romance']",2.5
5884,snow walker,2003,"['Adventure', 'Drama']",3.0
5885,divorce italian style,1961,['Comedy'],4.5
5886,madagascar,2005,"['Adventure', 'Animation', 'Children', 'Comedy']",3.4
5887,airborne,1993,"['Adventure', 'Comedy']",2.5
5888,mad hot ballroom,2005,"['Children', 'Documentary']",3.3
5889,dominion prequel to the exorcist,2005,"['Horror', 'Thriller']",2.5
5890,longest yard,2005,"['Comedy', 'Drama']",3.1
5891,saving face,2004,"['Comedy', 'Drama', 'Romance']",5.0
5892,cinderella man,2005,"['Drama', 'Romance']",4.1
5893,sisterhood of the traveling pants,2005,"['Adventure', 'Comedy', 'Drama']",3.1
5894,lords of dogtown,2005,"['Action', 'Comedy', 'Drama']",3.0
5895,rock school,2005,['Documentary'],3.5
5896,mr mrs smith,2005,"['Action', 'Adventure', 'Comedy', 'Romance']",3.3
5897,adventures of sharkboy and lavagirl 3 d,2005,"['Action', 'Adventure', 'Children', 'Fantasy']",1.8
5898,high tension haute,2003,"['Horror', 'Thriller']",3.8
5899,it s all gone pete tong,2004,"['Comedy', 'Drama', 'Musical']",3.2
5900,eddie izzard dress to kill,1999,['Comedy'],4.5
5901,quo vadis,1951,"['Drama', 'Romance']",3.0
5902,batman begins,2005,"['Action', 'Crime', 'IMAX']",3.9
5903,godzilla final wars,2004,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",3.0
5904,perfect man,2005,"['Comedy', 'Drama', 'Romance']",3.0
5905,saint ralph,2004,"['Comedy', 'Drama']",2.5
5906,herbie fully loaded,2005,"['Adventure', 'Comedy', 'Romance']",3.2
5907,land of the dead,2005,"['Action', 'Horror', 'Thriller']",3.1
5908,bewitched,2005,"['Comedy', 'Fantasy', 'Romance']",2.3
5909,rize,2005,['Documentary'],3.5
5910,me and you everyone we know,2005,"['Comedy', 'Drama']",3.8
5911,perfect crime the crimen ferpecto,2004,"['Comedy', 'Crime', 'Thriller']",4.5
5912,3 extremes three,2004,['Horror'],3.3
5913,edukators,2004,"['Comedy', 'Crime', 'Drama', 'Romance']",4.0
5914,cop and 12,1993,['Comedy'],1.5
5915,at the circus,1939,"['Comedy', 'Musical']",3.0
5916,war of the worlds,2005,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",3.2
5917,march of the penguins,2005,['Documentary'],3.6
5918,rebound,2005,['Comedy'],3.0
5919,dark water,2005,"['Drama', 'Horror', 'Thriller']",2.0
5920,beat that my heart skipped,2005,['Drama'],3.0
5921,fantastic four,2005,"['Action', 'Adventure', 'Sci-Fi']",2.8
5922,murderball,2005,['Documentary'],3.8
5923,wedding crashers,2005,"['Comedy', 'Romance']",3.5
5924,happy endings,2005,"['Comedy', 'Drama']",3.5
5925,hustle flow,2005,"['Crime', 'Drama']",3.8
5926,hardware,1990,"['Action', 'Horror', 'Sci-Fi']",1.5
5927,calcium kid,2004,['Comedy'],5.0
5928,island,2005,"['Action', 'Sci-Fi', 'Thriller']",3.4
5929,bad news bears,2005,"['Children', 'Comedy']",3.0
5930,devil s rejects,2005,"['Action', 'Crime', 'Horror']",3.7
5931,last days,2005,['Drama'],3.0
5932,november,2004,"['Drama', 'Mystery']",3.0
5933,sky high,2005,"['Action', 'Adventure', 'Children', 'Comedy']",2.9
5934,stealth,2005,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",2.5
5935,must love dogs,2005,"['Comedy', 'Romance']",2.0
5936,aristocrats,2005,"['Comedy', 'Documentary']",3.4
5937,georgy girl,1966,['Comedy'],4.0
5938,order,2001,"['Action', 'Adventure', 'Drama', 'Thriller']",3.0
5939,serenity,2005,"['Action', 'Adventure', 'Sci-Fi']",3.9
5940,broken flowers,2005,"['Comedy', 'Drama']",3.5
5941,miracles mr canton and lady rose,1989,"['Action', 'Comedy', 'Crime', 'Drama']",4.5
5942,dukes of hazzard,2005,"['Action', 'Adventure', 'Comedy']",2.1
5943,the chumscrubber,2005,"['Comedy', 'Drama']",2.0
5944,junebug,2005,"['Comedy', 'Drama']",3.7
5945,deuce bigalow european gigolo,2005,['Comedy'],2.8
5946,skeleton key,2005,"['Drama', 'Horror', 'Mystery', 'Thriller']",3.0
5947,four brothers,2005,"['Action', 'Crime', 'Drama']",3.6
5948,the great raid,2005,"['Action', 'Drama', 'War']",3.2
5949,pretty persuasion,2005,"['Comedy', 'Drama']",3.0
5950,grizzly man,2005,['Documentary'],3.7
5951,private resort,1985,['Comedy'],1.5
5952,pusher ii with blood on my hands,2004,"['Action', 'Crime', 'Drama', 'Thriller']",2.5
5953,duma,2005,"['Adventure', 'Drama']",3.5
5954,animal farm,1954,"['Animation', 'Drama']",1.0
5955,teahouse of the august moon,1956,['Comedy'],4.0
5956,40 year old virgin,2005,"['Comedy', 'Romance']",3.5
5957,red eye,2005,"['Horror', 'Thriller']",3.4
5958,hidden a k cache,2005,"['Drama', 'Mystery', 'Thriller']",2.5
5959,asterix obelix vs caesar,1999,"['Adventure', 'Children', 'Comedy', 'Fantasy']",4.0
5960,kin dza,1986,"['Comedy', 'Drama', 'Sci-Fi']",3.8
5961,valiant,2005,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'War']",1.5
5962,brothers grimm,2005,"['Comedy', 'Fantasy', 'Horror', 'Thriller']",2.6
5963,baxter,2005,"['Comedy', 'Drama', 'Romance']",4.0
5964,cave,2005,"['Action', 'Adventure', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",2.7
5965,constant gardener,2005,"['Drama', 'Thriller']",3.5
5966,transporter 2,2005,"['Action', 'Crime', 'Thriller']",3.2
5967,just like heaven,2005,"['Comedy', 'Fantasy', 'Romance']",2.7
5968,proof,2005,['Drama'],3.6
5969,lord of war,2005,"['Action', 'Crime', 'Drama', 'Thriller', 'War']",3.7
5970,crywolf,2005,"['Drama', 'Horror', 'Mystery', 'Thriller']",2.2
5971,everything is illuminated,2005,"['Comedy', 'Drama']",3.8
5972,thumbsucker,2005,"['Comedy', 'Drama']",3.3
5973,family guy presents stewie griffin the untold story,2005,"['Adventure', 'Animation', 'Comedy']",3.7
5974,police story 2,1988,"['Action', 'Comedy', 'Crime', 'Thriller']",3.8
5975,new police story,2004,"['Action', 'Crime', 'Drama']",3.5
5976,go west,1940,"['Comedy', 'Musical', 'Western']",3.0
5977,why we fight,2005,['Documentary'],3.5
5978,doom,2005,"['Action', 'Horror', 'Sci-Fi']",2.2
5979,domino,2005,"['Crime', 'Drama', 'Thriller']",2.9
5980,waiting,2005,['Comedy'],3.3
5981,aeon flux,2005,"['Action', 'Sci-Fi']",2.8
5982,frankenstein 90,1984,"['Comedy', 'Horror', 'Romance']",4.0
5983,unfinished life an,2005,['Drama'],3.0
5984,man,2005,"['Action', 'Comedy', 'Crime']",2.5
5985,survive style 5,2004,"['Fantasy', 'Mystery', 'Romance', 'Thriller']",3.5
5986,woyzeck,1979,['Drama'],3.2
5987,exorcism of emily rose,2005,"['Crime', 'Drama', 'Horror', 'Thriller']",2.9
5988,flightplan,2005,"['Action', 'Drama', 'Thriller']",2.9
5989,corpse bride,2005,"['Animation', 'Comedy', 'Fantasy', 'Musical', 'Romance']",3.5
5990,green street hooligans,2005,"['Crime', 'Drama']",3.7
5991,history of violence a,2005,"['Action', 'Crime', 'Drama', 'Thriller']",3.5
5992,oliver twist,2005,['Drama'],3.5
5993,greatest game ever played,2005,['Drama'],3.3
5994,capote,2005,"['Crime', 'Drama']",3.9
5995,final fantasy vii advent children,2004,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Sci-Fi']",3.6
5996,roll bounce,2005,"['Comedy', 'Drama', 'Romance']",2.0
5997,into the blue,2005,"['Action', 'Adventure', 'Crime', 'Thriller']",2.5
5998,mirrormask,2005,"['Adventure', 'Children', 'Drama', 'Fantasy']",3.6
5999,wallace gromit in the curse of were rabbit,2005,"['Adventure', 'Animation', 'Children', 'Comedy']",3.6
6000,kiss bang,2005,"['Comedy', 'Crime', 'Mystery', 'Thriller']",4.1
6001,bittersweet life a,2005,"['Action', 'Crime', 'Drama']",4.2
6002,short film about love a,1988,"['Drama', 'Romance']",4.5
6003,all this and heaven too,1940,"['Drama', 'Romance']",4.0
6004,darwin s nightmare,2004,['Documentary'],4.0
6005,beowulf grendel,2005,"['Action', 'Adventure', 'Drama', 'Fantasy']",2.5
6006,no direction home bob dylan,2005,['Documentary'],4.6
6007,goal the dream begins,2005,['Drama'],4.2
6008,wraith,1986,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",2.5
6009,in her shoes,2005,"['Comedy', 'Drama']",3.1
6010,squid and the whale,2005,"['Comedy', 'Drama']",3.4
6011,two for the money,2005,['Drama'],3.5
6012,brokeback mountain,2005,"['Drama', 'Romance']",3.6
6013,elizabethtown,2005,"['Comedy', 'Drama', 'Romance']",3.5
6014,north country,2005,['Drama'],3.5
6015,good night and luck,2005,"['Crime', 'Drama']",3.8
6016,dreamer inspired by a true story,2005,"['Children', 'Drama']",2.5
6017,proposition,2005,"['Crime', 'Drama', 'Western']",3.6
6018,fog,2005,"['Action', 'Horror', 'Mystery', 'Thriller']",2.1
